04012015,00,38.30,29.25,631.30
04012015,01,37.40,29.25,626.85
04012015,02,37.22,29.25,623.79
04012015,03,37.40,29.26,619.06
04012015,04,35.60,29.28,601.82
04012015,05,34.16,29.30,581.53
04012015,06,32.72,29.32,566.26
04012015,07,39.92,29.32,564.31
04012015,08,53.42,29.33,555.15
04012015,09,70.52,29.33,548.21
04012015,10,66.74,29.37,514.36
04012015,11,64.76,29.37,511.59
04012015,12,64.94,29.35,527.68
04012015,13,66.56,29.33,547.38
04012015,14,68.54,29.30,576.81
04012015,15,68.36,29.27,603.49
04012015,16,69.98,29.24,633.53
04012015,17,69.80,29.23,646.89
04012015,18,69.26,29.21,661.37
04012015,19,65.66,29.21,665.83
04012015,20,62.24,29.21,664.15
04012015,21,60.80,29.22,656.08
04012015,22,59.36,29.20,673.35
04012015,23,57.92,29.17,697.59
04022015,00,57.38,29.15,719.62
04022015,01,56.84,29.14,727.72
04022015,02,55.58,29.13,743.90
04022015,03,55.94,29.13,739.16
04022015,04,54.86,29.10,768.48
04022015,05,54.32,29.07,800.62
04022015,06,53.60,29.06,803.70
04022015,07,51.08,29.04,823.28
04022015,08,53.60,29.01,856.60
04022015,09,71.42,28.95,910.14
04022015,10,60.08,28.97,892.47
04022015,11,58.64,28.97,894.15
04022015,12,58.64,28.95,912.10
04022015,13,58.64,28.96,903.68
04022015,14,56.66,28.98,882.93
04022015,15,54.68,29.00,863.04
04022015,16,57.02,29.00,866.40
04022015,17,57.74,29.04,827.20
04022015,18,57.38,29.05,814.89
04022015,19,54.14,29.08,784.13
04022015,20,50.00,29.11,762.33
04022015,21,48.38,29.13,739.44
04022015,22,47.12,29.14,732.74
04022015,23,46.40,29.15,722.69
04032015,00,45.68,29.14,731.62
04032015,01,42.98,29.12,751.72
04032015,02,42.80,29.13,740.83
04032015,03,43.70,29.13,740.55
04032015,04,42.44,29.12,750.32
04032015,05,41.90,29.11,757.31
04032015,06,42.44,29.15,726.04
04032015,07,43.34,29.18,698.15
04032015,08,47.12,29.18,687.84
04032015,09,48.02,29.21,663.04
04032015,10,48.02,29.19,683.38
04032015,11,55.76,29.16,711.53
04032015,12,52.52,29.18,693.13
04032015,13,51.80,29.19,687.00
04032015,14,51.80,29.18,690.07
04032015,15,45.86,29.21,667.77
04032015,16,43.52,29.22,658.86
04032015,17,41.90,29.23,643.55
04032015,18,39.74,29.26,613.78
04032015,19,38.48,29.29,587.09
04032015,20,37.22,29.32,556.54
04032015,21,36.68,29.36,521.57
04032015,22,33.98,29.38,499.95
04032015,23,32.36,29.41,474.46
04042015,00,31.28,29.44,453.69
04042015,01,31.82,29.46,431.55
04042015,02,31.64,29.48,411.64
04042015,03,30.02,29.50,395.89
04042015,04,28.76,29.51,376.27
04042015,05,27.68,29.52,372.41
04042015,06,27.14,29.53,365.23
04042015,07,37.22,29.51,378.48
04042015,08,47.66,29.52,374.62
04042015,09,58.10,29.50,387.60
04042015,10,54.14,29.53,362.47
04042015,11,51.62,29.52,374.06
04042015,12,51.62,29.49,395.34
04042015,13,50.90,29.48,409.71
04042015,14,52.34,29.45,435.98
04042015,15,53.60,29.45,439.58
04042015,16,55.04,29.43,452.58
04042015,17,55.04,29.42,466.70
04042015,18,54.32,29.41,472.79
04042015,19,51.44,29.40,486.65
04042015,20,47.48,29.41,480.27
04042015,21,42.44,29.42,469.19
04042015,22,41.00,29.41,472.24
04042015,23,41.00,29.40,484.71
04052015,00,40.28,29.38,504.11
04052015,01,41.72,29.37,511.04
04052015,02,43.52,29.37,513.53
04052015,03,48.02,29.37,510.48
04052015,04,47.48,29.36,522.68
04052015,05,48.20,29.36,523.24
04052015,06,47.48,29.37,511.87
04052015,07,47.48,29.38,503.55
04052015,08,47.84,29.39,491.36
04052015,09,49.10,29.39,491.91
04052015,10,51.08,29.38,501.06
04052015,11,59.36,29.37,511.04
04052015,12,62.96,29.35,528.79
04052015,13,63.86,29.34,542.66
04052015,14,64.94,29.33,555.15
04052015,15,64.94,29.31,569.59
04052015,16,66.38,29.29,586.26
04052015,17,65.48,29.29,588.20
04052015,18,64.76,29.29,587.65
04052015,19,60.44,29.29,590.43
04052015,20,53.96,29.29,583.76
04052015,21,50.72,29.31,569.59
04052015,22,50.54,29.31,572.65
04052015,23,50.00,29.32,564.31
04062015,00,48.02,29.33,551.54
04062015,01,47.30,29.33,554.87
04062015,02,46.40,29.31,567.09
04062015,03,45.86,29.30,577.09
04062015,04,43.70,29.30,580.42
04062015,05,43.70,29.30,582.09
04062015,06,42.44,29.31,573.76
04062015,07,49.82,29.29,585.42
04062015,08,63.50,29.29,590.15
04062015,09,62.24,29.31,574.59
04062015,10,59.90,29.32,562.09
04062015,11,61.88,29.31,566.53
04062015,12,63.86,29.31,568.76
04062015,13,66.74,29.31,572.09
04062015,14,64.76,29.30,577.37
04062015,15,61.52,29.28,598.49
04062015,16,63.68,29.28,601.27
04062015,17,61.16,29.28,595.71
04062015,18,58.28,29.29,586.26
04062015,19,56.84,29.29,585.42
04062015,20,54.86,29.30,580.15
04062015,21,53.96,29.33,555.43
04062015,22,53.24,29.33,549.04
04062015,23,52.16,29.32,555.98
04072015,00,53.06,29.34,542.10
04072015,01,50.72,29.35,533.22
04072015,02,47.84,29.33,554.32
04072015,03,46.58,29.32,564.04
04072015,04,44.60,29.33,550.71
04072015,05,43.88,29.34,539.33
04072015,06,42.98,29.36,521.85
04072015,07,42.80,29.37,516.30
04072015,08,42.98,29.38,504.11
04072015,09,42.08,29.39,496.07
04072015,10,44.96,29.39,498.56
04072015,11,47.48,29.40,486.65
04072015,12,48.92,29.39,497.18
04072015,13,49.46,29.40,486.65
04072015,14,49.82,29.40,484.43
04072015,15,50.54,29.38,504.38
04072015,16,51.98,29.35,530.17
04072015,17,51.80,29.36,519.91
04072015,18,51.98,29.35,535.72
04072015,19,51.98,29.36,519.91
04072015,20,51.08,29.36,519.08
04072015,21,50.00,29.38,501.61
04072015,22,49.28,29.38,502.16
04072015,23,48.92,29.36,523.52
04082015,00,48.56,29.33,550.71
04082015,01,47.84,29.31,577.09
04082015,02,47.30,29.27,611.00
04082015,03,45.68,29.26,615.73
04082015,04,45.14,29.22,652.46
04082015,05,44.96,29.25,623.79
04082015,06,44.60,29.24,634.64
04082015,07,44.06,29.24,639.65
04082015,08,43.34,29.25,631.03
04082015,09,43.88,29.20,673.35
04082015,10,44.06,29.24,639.65
04082015,11,45.50,29.24,634.92
04082015,12,48.02,29.25,631.58
04082015,13,51.08,29.28,602.94
04082015,14,52.70,29.27,609.05
04082015,15,52.34,29.25,630.19
04082015,16,51.26,29.24,632.97
04082015,17,50.18,29.23,642.44
04082015,18,49.10,29.23,647.17
04082015,19,49.28,29.23,648.00
04082015,20,47.66,29.26,618.79
04082015,21,46.94,29.28,600.99
04082015,22,46.40,29.26,618.51
04082015,23,46.04,29.27,608.22
04092015,00,46.40,29.24,639.65
04092015,01,46.40,29.20,676.41
04092015,02,46.58,29.18,691.74
04092015,03,48.02,29.14,727.99
04092015,04,47.84,29.15,724.09
04092015,05,47.84,29.12,750.05
04092015,06,48.74,29.11,759.54
04092015,07,49.64,29.10,768.76
04092015,08,50.90,29.10,764.01
04092015,09,51.44,29.09,782.73
04092015,10,51.62,29.07,796.71
04092015,11,52.88,29.04,829.44
04092015,12,57.56,28.99,872.56
04092015,13,59.00,28.98,879.85
04092015,14,58.82,28.96,903.96
04092015,15,62.42,28.92,944.66
04092015,16,65.12,28.89,962.92
04092015,17,65.48,28.90,961.79
04092015,18,65.84,28.88,974.44
04092015,19,65.84,28.88,974.72
04092015,20,64.58,28.84,1018.32
04092015,21,66.92,28.83,1021.69
04092015,22,67.64,28.79,1065.35
04092015,23,69.62,28.75,1100.59
04102015,00,64.76,28.74,1107.08
04102015,01,57.74,28.81,1045.91
04102015,02,52.88,28.84,1013.81
04102015,03,49.46,28.86,994.97
04102015,04,47.66,28.89,967.70
04102015,05,45.86,28.92,935.96
04102015,06,43.70,28.96,901.44
04102015,07,41.72,29.01,855.48
04102015,08,41.72,29.06,807.89
04102015,09,41.72,29.10,764.01
04102015,10,43.70,29.14,732.46
04102015,11,45.68,29.16,714.60
04102015,12,49.64,29.16,708.19
04102015,13,52.34,29.15,719.90
04102015,14,55.40,29.14,727.72
04102015,15,58.64,29.13,740.83
04102015,16,58.10,29.10,772.67
04102015,17,56.12,29.12,748.93
04102015,18,48.02,29.18,688.95
04102015,19,44.42,29.24,636.59
