02012015,00,30.92,29.46,428.23
02012015,01,30.56,29.44,445.66
02012015,02,30.56,29.43,456.46
02012015,03,30.38,29.41,476.67
02012015,04,30.38,29.39,497.45
02012015,05,28.58,29.38,505.21
02012015,06,27.68,29.36,519.91
02012015,07,27.14,29.35,534.06
02012015,08,26.60,29.33,548.49
02012015,09,24.80,29.29,588.48
02012015,10,23.18,29.28,591.54
02012015,11,23.36,29.25,627.69
02012015,12,23.36,29.19,681.43
02012015,13,23.36,29.14,727.72
02012015,14,22.46,29.10,770.71
02012015,15,20.66,29.10,767.36
02012015,16,19.22,29.08,789.44
02012015,17,18.14,29.08,782.73
02012015,18,17.60,29.07,797.83
02012015,19,17.42,29.07,793.35
02012015,20,17.60,29.08,790.28
02012015,21,16.34,29.09,777.70
02012015,22,15.62,29.09,775.46
02012015,23,15.08,29.11,759.54
02022015,00,14.90,29.13,737.76
02022015,01,14.00,29.15,718.23
02022015,02,12.56,29.19,681.71
02022015,03,11.48,29.23,648.28
02022015,04,10.94,29.26,619.06
02022015,05,10.76,29.29,592.93
02022015,06,10.76,29.32,559.59
02022015,07,8.96,29.38,505.21
02022015,08,10.94,29.41,476.95
02022015,09,14.00,29.42,465.32
02022015,10,17.06,29.43,461.44
02022015,11,19.94,29.42,464.76
02022015,12,25.16,29.42,468.36
02022015,13,25.34,29.42,466.98
02022015,14,26.06,29.42,463.93
02022015,15,23.72,29.44,447.88
02022015,16,23.36,29.44,449.54
02022015,17,19.94,29.45,443.17
02022015,18,18.68,29.46,425.74
02022015,19,15.62,29.47,423.26
02022015,20,14.72,29.47,423.26
02022015,21,13.10,29.47,413.02
02022015,22,12.38,29.49,402.52
02022015,23,14.90,29.49,401.69
02032015,00,11.30,29.48,406.39
02032015,01,8.96,29.48,411.92
02032015,02,6.98,29.48,411.09
02032015,03,6.98,29.46,422.43
02032015,04,4.64,29.47,412.20
02032015,05,5.00,29.47,421.32
02032015,06,7.34,29.47,418.00
02032015,07,10.76,29.47,418.83
02032015,08,14.00,29.47,426.57
02032015,09,15.98,29.47,424.92
02032015,10,19.94,29.46,430.45
02032015,11,22.82,29.45,436.26
02032015,12,25.88,29.44,445.39
02032015,13,26.78,29.39,496.34
02032015,14,28.22,29.39,490.25
02032015,15,28.76,29.38,503.55
02032015,16,27.50,29.37,517.41
02032015,17,26.78,29.36,522.68
02032015,18,25.88,29.36,521.02
02032015,19,25.88,29.36,523.24
02032015,20,26.06,29.36,526.84
02032015,21,26.24,29.34,544.05
02032015,22,26.06,29.31,567.65
02032015,23,26.24,29.30,578.48
02042015,00,27.14,29.29,592.93
02042015,01,27.68,29.27,607.38
02042015,02,27.86,29.26,611.28
02042015,03,28.22,29.26,616.84
02042015,04,28.94,29.25,627.41
02042015,05,29.48,29.26,619.90
02042015,06,29.48,29.27,612.39
02042015,07,28.76,29.30,580.42
02042015,08,28.22,29.32,565.70
02042015,09,28.40,29.36,526.57
02042015,10,28.94,29.35,531.84
02042015,11,30.74,29.36,527.12
02042015,12,29.48,29.35,535.44
02042015,13,29.48,29.35,532.67
02042015,14,27.68,29.37,515.47
02042015,15,26.06,29.38,509.10
02042015,16,24.26,29.42,465.59
02042015,17,23.18,29.44,451.20
02042015,18,22.64,29.48,409.98
02042015,19,22.10,29.51,382.90
02042015,20,21.02,29.53,364.12
02042015,21,20.84,29.56,341.77
02042015,22,19.76,29.57,326.32
02042015,23,19.04,29.58,318.05
02052015,00,18.68,29.60,300.41
02052015,01,15.98,29.62,277.82
02052015,02,15.26,29.64,256.63
02052015,03,14.36,29.66,247.54
02052015,04,13.46,29.67,233.52
02052015,05,13.28,29.69,219.22
02052015,06,12.92,29.71,197.51
02052015,07,13.28,29.73,180.20
02052015,08,14.90,29.73,173.89
02052015,09,16.88,29.73,175.54
02052015,10,20.48,29.73,175.54
02052015,11,24.62,29.72,189.27
02052015,12,26.06,29.69,219.22
02052015,13,27.68,29.67,237.64
02052015,14,25.88,29.66,245.89
02052015,15,22.82,29.65,255.52
02052015,16,20.66,29.63,274.79
02052015,17,16.88,29.62,281.13
02052015,18,14.54,29.61,289.39
02052015,19,12.56,29.60,297.38
02052015,20,13.82,29.59,309.51
02052015,21,13.82,29.58,319.98
02052015,22,13.46,29.55,339.84
