01242015,20,38.48,28.97,889.66
01242015,21,37.76,28.97,892.47
01242015,22,37.58,28.97,890.22
01242015,23,37.04,28.98,882.65
01252015,00,36.50,28.97,887.14
01252015,01,35.78,28.97,894.99
01252015,02,35.78,28.99,868.64
01252015,03,35.24,28.99,872.56
01252015,04,35.42,29.00,865.00
01252015,05,36.32,29.01,859.68
01252015,06,34.70,29.04,831.96
01252015,07,33.80,29.06,805.66
01252015,08,32.36,29.08,784.41
01252015,09,31.28,29.10,771.83
01252015,10,28.94,29.12,744.46
01252015,11,28.40,29.13,741.95
01252015,12,29.66,29.11,752.56
01252015,13,29.30,29.12,748.09
01252015,14,28.04,29.13,736.92
01252015,15,27.32,29.17,704.84
01252015,16,26.78,29.19,683.93
01252015,17,25.70,29.21,665.27
01252015,18,25.34,29.24,633.25
01252015,19,23.72,29.26,612.95
01252015,20,21.74,29.27,601.82
01252015,21,20.48,29.28,595.99
01252015,22,20.30,29.29,591.26
01252015,23,19.22,29.30,580.98
01262015,00,18.14,29.29,589.59
01262015,01,17.24,29.28,592.09
01262015,02,15.98,29.29,586.81
01262015,03,14.54,29.28,592.93
01262015,04,13.28,29.28,602.10
01262015,05,11.84,29.29,586.54
01262015,06,11.12,29.30,582.92
01262015,07,11.84,29.30,580.70
01262015,08,13.64,29.28,597.10
01262015,09,17.06,29.27,611.00
01262015,10,20.30,29.27,608.50
01262015,11,22.28,29.24,635.76
01262015,12,26.96,29.21,664.99
01262015,13,29.84,29.19,686.16
01262015,14,29.48,29.19,686.16
01262015,15,29.30,29.20,672.51
01262015,16,28.04,29.19,681.98
01262015,17,26.06,29.20,677.80
01262015,18,25.70,29.22,659.14
01262015,19,25.70,29.25,633.53
01262015,20,24.98,29.24,635.48
01262015,21,24.62,29.24,641.32
01262015,22,24.44,29.24,636.59
01262015,23,24.26,29.25,626.30
01272015,00,24.08,29.25,625.18
01272015,01,23.72,29.25,620.45
01272015,02,23.54,29.28,599.88
01272015,03,23.54,29.28,601.82
01272015,04,23.36,29.31,571.26
01272015,05,23.00,29.33,557.65
01272015,06,22.10,29.35,528.51
01272015,07,20.30,29.38,499.95
01272015,08,20.48,29.41,479.72
01272015,09,24.08,29.43,459.78
01272015,10,23.90,29.43,454.24
01272015,11,25.70,29.44,451.20
01272015,12,29.30,29.44,446.49
01272015,13,30.74,29.45,441.24
01272015,14,30.56,29.46,432.38
01272015,15,30.74,29.48,416.34
01272015,16,29.66,29.48,407.50
01272015,17,26.60,29.50,389.53
01272015,18,24.08,29.52,371.58
01272015,19,22.28,29.54,355.84
01272015,20,19.58,29.54,351.43
01272015,21,18.14,29.54,357.50
01272015,22,16.16,29.55,343.70
01272015,23,15.44,29.56,330.74
01282015,00,14.72,29.57,328.25
01282015,01,15.08,29.56,334.32
01282015,02,14.54,29.59,311.71
01282015,03,13.10,29.60,296.55
01282015,04,12.56,29.61,292.42
01282015,05,12.56,29.61,286.36
01282015,06,12.56,29.61,288.01
01282015,07,12.74,29.62,277.27
01282015,08,17.96,29.61,291.59
01282015,09,25.16,29.58,314.47
01282015,10,29.12,29.57,323.57
01282015,11,31.28,29.57,329.91
01282015,12,33.08,29.53,361.92
01282015,13,33.98,29.49,399.20
01282015,14,34.34,29.48,411.64
01282015,15,33.98,29.45,434.60
01282015,16,32.18,29.44,449.82
01282015,17,30.56,29.41,474.46
01282015,18,29.84,29.38,504.66
01282015,19,29.30,29.35,536.00
01282015,20,29.66,29.31,575.15
01282015,21,29.66,29.28,596.82
01282015,22,30.20,29.28,604.60
01282015,23,30.56,29.24,637.15
01292015,00,32.18,29.20,670.00
01292015,01,32.54,29.16,713.77
01292015,02,33.26,29.12,745.30
01292015,03,33.44,29.09,777.14
01292015,04,33.98,29.06,808.17
01292015,05,34.16,29.02,843.99
01292015,06,34.70,29.01,855.20
01292015,07,34.88,29.02,847.07
01292015,08,34.88,29.02,843.43
01292015,09,35.78,29.03,832.80
01292015,10,35.96,29.06,802.30
01292015,11,35.78,29.09,780.49
01292015,12,35.42,29.12,752.28
01292015,13,35.24,29.14,729.67
01292015,14,35.42,29.17,700.94
01292015,15,35.42,29.22,656.08
01292015,16,34.88,29.27,611.28
01292015,17,35.06,29.32,565.70
01292015,18,35.42,29.36,523.79
01292015,19,35.42,29.38,499.95
01292015,20,35.78,29.40,484.71
01292015,21,33.80,29.44,450.65
01292015,22,31.82,29.47,417.45
01292015,23,29.66,29.52,375.17
01302015,00,27.86,29.54,352.53
01302015,01,26.60,29.57,323.84
01302015,02,25.16,29.61,295.18
01302015,03,24.98,29.62,278.65
01302015,04,24.26,29.65,253.87
01302015,05,24.62,29.67,232.69
01302015,06,24.08,29.70,206.85
01302015,07,23.54,29.73,182.40
01302015,08,22.82,29.75,158.52
01302015,09,24.26,29.77,142.06
01302015,10,25.52,29.78,134.93
01302015,11,28.40,29.77,140.69
01302015,12,27.50,29.76,152.48
01302015,13,30.92,29.74,164.83
01302015,14,29.12,29.74,168.95
01302015,15,29.12,29.74,170.32
01302015,16,28.04,29.73,180.48
01302015,17,26.96,29.72,187.07
01302015,18,25.52,29.71,192.01
01302015,19,23.18,29.72,184.87
01302015,20,21.56,29.70,201.08
01302015,21,20.48,29.70,209.32
01302015,22,19.40,29.68,226.64
01302015,23,18.32,29.67,233.24
01312015,00,16.70,29.66,243.69
01312015,01,14.90,29.63,266.81
01312015,02,14.90,29.62,284.71
01312015,03,15.44,29.60,294.35
01312015,04,19.40,29.58,319.71
01312015,05,20.30,29.56,339.01
01312015,06,19.22,29.56,335.43
01312015,07,17.42,29.55,342.05
01312015,08,21.20,29.54,351.15
01312015,09,30.92,29.52,377.93
01312015,10,32.00,29.51,377.93
01312015,11,35.96,29.49,404.73
01312015,12,39.92,29.46,428.51
01312015,13,40.46,29.45,440.96
01312015,14,40.10,29.45,437.92
01312015,15,39.20,29.46,432.94
01312015,16,37.04,29.46,429.62
01312015,17,34.16,29.46,427.40
01312015,18,32.72,29.47,416.34
01312015,19,32.36,29.47,417.45
01312015,20,32.36,29.47,420.21
01312015,21,32.36,29.46,432.38
